location,date,text,polarity,subjectivity
New york,2020-04-09,Good because I am 33 and feel 72 Hahaha Whole pandemic made,0.3666666666666665,0.4666666666666666
New york,2020-04-10,In the middle of a global pandemic owner continues to charge families with incarcerated loved ones up to 25 for 15 minute phone calls I stand with and demand you reform and divest from NOW,0.2333333333333333,0.26666666666666666
New york,2020-04-11,we still dey for pandemic Abeg EndSarsNow,0.0,0.0
New york,2020-04-12,SAP SE shares dropped as much as 21 the biggest intraday fall since 1999 after the software company cut its revenue forecast for the full year and said it expects a fresh wave of lockdowns to hurt demand through the first half of 2021,0.1866666666666667,0.35
New york,2020-04-13,The flu kills an average of 37 000 a year in the US which is a hell of a lot amp isn t something to be cavalier about COVID 19 has killed nearly 10x that number in 8 months March to October amp will probably hit 20x that number by its 1 year anniversary If we re lucky Vote The flu kills an average of 37 000 a year in the US which is a hell of a lot and isn t something to be cavalier about COVID 19 has killed nearly 10x that number in eight months March to October amp will probably hit 20x that number by its 1 year anniversary If we re lucky The flu kills an average of 37 000 a year in the US which is a hell of a lot and isn t something to be cavalier about COVID 19 has killed nearly 10x that number in eight months March to October amp will probably hit 20x that number by its 1 year anniversary If we re lucky he flu kills an average of 37 000 a year in the US which is a hell of a lot and isn t something to be cavalier about COVID 19 has killed nearly 10x that number in eight months March to October amp will probably hit 20x that number by its 1 year anniversary If we re lucky The flu kills an average of 37 000 a year in the US which is a hell of a lot and isn t something to be cavalier about COVID 19 has killed nearly 10x that number in 8 months March to October amp will probably hit 20x that number by its 1 year anniversary If we re lucky The flu kills an average of 37 000 a year in the US which is a hell of a lot amp isn t something to be cavalier about COVID 19 has killed nearly 10x that number in 8 months March to October amp will probably hit 20 times that number by its one year anniversary If we re lucky The flu kills an average of 37 000 a year in the US which is a hell of a lot and isn t something to be cavalier about COVID 19 has killed nearly 10x that number in 8 months March to October amp will probably hit 20 times that number by its one year anniversary If we re lucky Sorry you are incorrect You make me scared for the safely of my young adult children Just for reference COVID 19 has killed just short of 5 1 2 times as many Americans as the worst single year toll from AIDS which was 1995 amp 70x the death toll on 9 11 so far You are scary Five Pence aides have tested positive for coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteBlueToEndThisNightmare Five Pence aides have tested positive for the coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteBidenHarrisToEndThisNightmare Five Pence aides have tested positive for coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteBidenHarrisToEndThisNightmare Five Pence aides have tested positive for coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteHimOut2020 Now we re up to Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteHimOut2020 Now Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteBidenHarris Five Pence aides have coronavirus He himself will of course be isolating because Oh he won t Well that s what I call leadership VoteBidenHarris,0.0004998969284683534,0.4602246959389819
New york,2020-04-18,Lol they thought they was outside but they ain t lit like this Haha no really view the last post Normal people don t have this type of access We even had top events going on during COVID 19 safely Memberships start at just 25 a month the price of 2 drinks at the bar Did he just say We Know it s not a death sentence will someone tell that to the loved ones of 225 000 00 that are now dead due to COVID 19 Do you know women who have recently stopped working Exponent This is NOT right We MUST do better Exponent GenderEquity EnergizedByTheImpossible Pandemic P,0.1987244897959184,0.41624149659863946
New york,2020-04-19,COVID 19 pauses for no one A ceasefire only works when both sides agree COVID is always watching in fact the 1919 pandemic reportedly resurged during celebrations after the end of a World War COVID 19 pauses for no one A ceasefire only works when both sides agree COVID is always watching in fact the 1919 pandemic reportedly resurged during celebrations after the end of a World War,0.0,1.0
New york,2020-04-20,Is it true that you actually wrote a book about your response to Covid 19 No social distancing on flights during a full blown pandemic fuck is wrong with ya,-0.03611111111111112,0.4777777777777778
New york,2020-04-22,Seeing traction for wfh in professional services firms as well Four years from now when we re really over Covid 19 people gon be in the club requesting songs by name version and length NewNormal COVID19 Yeah pure coincidence I m sure So enterprise software isn t covid proof The focus on racking up the case numbers was due to all the associated deaths It s what you call a pandemic,0.17785714285714285,0.4127777777777778
New york,2020-04-24,gere You can t really prepare for a pandemic and Trump banned China travel in January as Democrats called him racist Italy should have followed his lead,0.2,0.2
New york,2020-04-25,International Pandemic It s not that serious I know it s a rule but I m an Aquarius,-0.16666666666666666,0.3333333333333333
New york,2020-04-26,Donald lacks creativity He is recycling his old tired ass lines from 2016 ignoring we are in midst of a deadly pandemic and economic recession,-0.075,0.375
New york,2020-04-27,Japan s Tokio Marine said Monday that it is partnering with insurtech Lemonade as it looks to launch new products that align with the changes of behavior and demands of customers amid a digitization trend brought on by the COVID 19 pandemic Japan s Tokio Marine said Monday that it is partnering with insurtech Lemonade as it looks to launch new products that align with the changes of behavior and demands of customers amid a digitization trend brought on by the COVID 19 pandemic,0.13636363636363635,0.4545454545454545
New york,2020-04-28,Government expert panel in India claims 30 of India has been infected as of today amp that the COVID pandemic has peaked is slowing amp will be under control by February w minimal cases by then Implies 420M infections amp an IFR of 0 03 in India More high seroprevalence in India First COVID case diagnosed on May 20th Now serology implies 50 of population has been infected Maybe the bigger news is that Saban s test was a false positive Praises for Pakistan globally Pakistani military s partnership with the government fortified the country s COVID 19 response Members of the army have been involved in the enforcement of smart lockdowns throughout the country ImranKhan Umar krammer NZ per capita testing 1 5th of Iceland 1 3rd of Singapore 1 2 of UK amp US Well lt 10 of NZ cases are asymptomatic amp don t actively test that cohort Absurd NZ prohibits public serology testing Yes it is banned If you don t test you don t find India believes it has passed the peak of the pandemic amp will have minimal cases by February They also are seeing a material slowing of infections at 30 prevalence amp believe HIT is lt 60 Good scientists would study this data amp evidence Government expert panel in India claims 30 of India has been infected as of today amp that the COVID pandemic has peaked is slowing amp will be under control by February w minimal cases by then Implies 420M infections amp an IFR of 0 03 in India krammer US is testing more people on a daily basis than NZ has tested since the beginning of the pandemic There are US college campuses that are testing almost as many people on a daily basis w 0 positives as the entire country of NZ,0.07035761340109166,0.4110135516657256
New york,2020-04-30,Colleges Slash Budgets in the Pandemic With Nothing Off Limits including tenured teaching positions fundcunynotcops Colleges Slash Budgets in the Pandemic With Nothing Off Limits including tenured teaching positions fundcunynotcops,0.0,0.0
New york,2020-05-02,In September after the contract award was disclosed on Mr Caputo said in an interview with the Journal that it would focus on a variety of topics including urging minorities to participate in Covid 19 clinical trials Where are the ethics Though in some ways distinct Ms Whelan recognizes that both histories harm women s health dignity and autonomy Together eroding the role representation of women of color in clinical trials vitally important during a pandemic that disproportionately hurts BIPOC 2 2,0.35,0.65
New york,2020-05-03,Jordan Covid 19 rules are even stricter if you are an Orthodox Jew in NYS Let s not forget We re accepting rolling admissions for our Spring 2021 issue featuring marketing responses to COVID 19 How has your library adapted with their marketing efforts,-0.2,0.6
New york,2020-05-04,And catch COVID 19 but you won t be able to blame a Trump b c you signed your life away for a traitor Probably get COVID 19 too Then when Trump cancels ACA have fun paying hospital bills if you live In a couple of weeks they ll all test positive for COVID 19 Enjoy your hospital stay if you survive Trump isn t going to pay the 100 000 each it cost us taxpayers for his treatment celina Those are coffins of people Trump killed by his lies about COVID 19 amp his lack of action to help stop it Even the Pandemic Can t Kill the Open Plan Office Now that shared work spaces are a public health risk employers are rethinking office design coronavirus banks office COVID19 disinfection I don t see testing as a get out of jail free card Dr Alexander McAdam Having knowledge of the antibodies your body is producing could be a crucial part of determining a covid infection timeline and providing a more accurate diagnosis Understanding the science behind antibodies isn t just important it s imperative This article by the illustrates the timeline of he coronavirus by using antibodies as a benchmark for when a person is infectious and symptomatic Even the Pandemic Can t Kill the Open Plan Office Now that shared work spaces are a public health risk employers are rethinking office design coronavirus banks office COVID19 disinfection,0.147979797979798,0.4576178451178452
New york,2020-05-05,cIarencenyc Right they gotta stop being nosy abt something that isn t even relevant there people dying from a pandemic and elections and they wORRIED ABT A NOCE BIRTHDAY GIFT FOR HIS GIRL LIKE COME ON NOW aka Chris,0.3428571428571429,0.7178571428571429
New york,2020-05-06,Although this particular campaign is over NYC Nightlife United is still fighting to gather as many donations as possible to help displaced nightlife workers especially those that are Black POC LGBTQIA and disproportionately affected by the aftermath of the COVID 19 pandemic Although this particular campaign is over NYC Nightlife United is still fighting to gather as many donations as possible to help displaced nightlife workers especially those that are Black POC LGBTQIA and disproportionately affected by the aftermath of the COVID 19 pandemic I also think the tenure clock is key The pandemic disadvantages some more than others,0.125,0.6694444444444444
New york,2020-05-07,Faith based Republicans say God is in control of the Coronavirus amp it s with him we can beat this virus While denying scientists amp mask wearing amp social distancing saying it s China s fault the virus is here not our fault for the virus getting out of control SundayThoughts,0.03333333333333333,0.06666666666666668
New york,2020-05-08,Numbers are numbers you can t wish them away As we consider how to implement blended learning models Numbers must be first and foremost If we are to reopen safely health must come first Remember we can only really tackle the pandemic if we do it together BetterTogether,0.24,0.4733333333333333
New york,2020-05-10,Positive news from SNY in their Covid 19 pre clinical trials Phase 1 2 on humans will start in Q4 SNY is also developing another COVID 19 vaccine candidate with British drugmaker GlaxoSmithKline Covid COVID19 CovidVaccine Positive news from SNY in their Covid 19 pre clinical trials Phase 1 2 on humans will start in Q4 SNY is also developing another COVID 19 vaccine candidate with British drugmaker GlaxoSmithKline Covid COVID19 CovidVaccine,0.11363636363636365,0.2727272727272727
New york,2020-05-13,Mr President American thinks all your fault for pandemic because you did not hide in the basement But actually this is biochemical weapons made in China labs for the future conflict How about China release another virus next year Does American continue attacking not hiding,0.0,0.045
New york,2020-05-14,We look forward to a time when we can say before during and after the pandemic Our financial planning has a before and during but we haven t made it to the after phase yet We look forward to a time when we can say before during and after the pandemic Our financial planning has a before and during but we haven t made it to the after phase yet The findings point to a vulnerability for the economy in the months ahead With smaller savings and no additional economic relief nearly 11 million jobless workers may tighten spending even further He wants to end ACA so that low income people do not have health care to take care of themselves through this pandemic so that the lower income people will start to die off His next term is going to be about getting rid of us and helping his rich friends,0.0875,0.275
New york,2020-05-15,Published about what it was like to be an intern during Covid first wave in NYC Congress won t even pass a bill for COVID 19 him and cronies and his kids and son in law should be in jail He s a mental case he lies so much he believes his lies please get him out of the White House VoteTrumpOut He s full of shit he s the worse president we ever had we are rounding the curve he s a liar 83 000 more people infected in America yesterday and today all he wants is your vote he doesn t care about COVID 19 Nice try we re not all dumb MoscowMitchMcConnell refuses to help the American people Published about what it was like to be an intern during Covid first wave in NYC,0.08392857142857142,0.3654761904761905
New york,2020-05-16,This is a question still after pandemic backboard Why are housing programs in NYC forcing clients to travel for lab work to fill their books in a pandemic its wrong and a shame,-0.5,0.9
New york,2020-05-17,Trump quits on the pandemic because he s too stupid and lazy to put the work in and lead,-0.5249999999999999,1.0
New york,2020-05-18,Covid tried And failed The world should be preparing for the zlatan pandemic 3 Tech Biden paid China to create covid 19 so that Trump will look bad Bidens only way of winning that s why Biden was tweeting about a global pandemic before it happened cuz it was staged Wake up an upside to the pandemic is that i m doing 80 of my schoolwork from a bathtub now,-0.13999999999999996,0.5433333333333333
New york,2020-05-20,Tweet removed by Dr Scott Atlas who said masks don t prevent COVID 19 China is closing in on the U S as the most powerful country influencing the Asia Pacific as America s handling of the Covid 19 pandemic tarnishes its reputation a study showed The Trump White House installed 2 political operatives at the nation s top public health agency to control the information it releases about COVID 19 as the administration seeks to paint a positive outlook sometimes at odds with the scientific evidence Crime or violence main problem according to 30 of NYC residents second only to COVID 19 Also majority feel less safe in their communities than a year ago Which candidate s will step up Crime or violence main problem according to 30 of NYC residents second only to COVID 19 Also majority feel less safe in their communities than a year ago Which candidate s will step up Breaking News The Trump administration quietly closed a vaccine safety office last year hampering efforts to track the long term safety of a coronavirus vaccine Trump has installed political operatives at the nation s top public health agency to try to control the information it releases about the coronavirus pandemic as the administration seeks to paint a positive outlook at odds with the scientific evidence China is closing in on the U S as the most powerful country influencing the Asia Pacific as America s handling of the Covid 19 pandemic tarnishes its reputation a study showed Trump has installed political operatives at the nation s top public health agency to try to control the information it releases about the coronavirus pandemic as the administration seeks to paint a positive outlook at odds with the scientific evidence One of my closets friends just got diagnosed with COVID Also her mom and her grandma They all are doing fine but this just goes to show that the pandemic is FAR from being over BREAKING White House Chief of Staff We re not going to control the pandemic,0.15601469237832874,0.3788797061524333
New york,2020-05-21,You guys CORONAVIRUS After going through somethings through this pandemic I look at things and a way of living very differently,0.0,0.78
New york,2020-05-22,Coronavirus patients who take daily aspirin 47 less likely to die The graph no one in the media wants you to see before the election coronavirus November3rd Election2020 Trump2020 BidenHarris2020 BREAKING BreakingNews news COVID19 SPY QQQ StockMarket No country has controlled the virus none What we CAN control is the development of vaccines and therapeutics If masks are the answer then why don t democrat governors open their states Trump2020 coronavirus,0.006666666666666671,0.33333333333333337
New york,2020-05-23,Stock futures rise as coronavirus cases spiral out of control so how many millions of Coronavirus relief was used on this useless baseless campaign Again wasting money that could have been put to valuable use Ugh November 3rd can t come soon enough He is the biggest on the face of this planet the history books will write about his incompetence and how he allowed 225 000 Americans die because he claimed it was a hoax YOU HAD THE PANDEMIC PLAYBOOK YOU FOOL,0.0,0.3
New york,2020-05-26,this is how coronavirus is spread From adults to children and from children to adults Let s be smart 33 states have an increase in cases and deaths Just wear a damn mask Your doctor is a wise man That is the standard rule in a pandemic where ilresposible people are involved nobrow is inciting DomesticTerrorism and endangering the lives of government officials who are trying to save loves during a pandemic which he is in fact prolonging with his degeneracy VoteHimOut I want everyone to know that Veterans Affairs has not helped me before or during the pandemic and I m hanging on by a thin thread both mentally and physically Lol you are the President and we are in a pandemic Remember,0.2023809523809524,0.548809523809524
New york,2020-05-27,Best believe when this pandemic is over I m going to concerts Who s with it,1.0,0.3
New york,2020-05-30,And you said We are learning to live with COVID 19 What about the Families of almost a quarter million people who have died How are they learning to live with it VOTE JOE BIDEN Get rid of this creep in 8 days Cuomo cites preemptive capitulation by the federal government and the states of Florida Georgia and Arizona in regards to COVID 19 CuomoBriefing The Trump administration is to COVID 19 as Neville Chamberlain was to Adolf Hitler why is your candidate so negative and a racist oh you not gonna answer and why is the pandemic a hoax why he dont support mask wearing you think you are privelege you are not stares in disbanded pandemic response team,-0.009090909090909094,0.4666666666666666
New york,2020-05-31,Pfizer COVID 19 vaccine rolls off production line amid hopes for emergency approval via Oxford COVID 19 vaccine prompts immune response among young elderly adults via sweeden also has a similar death rate than the us they have 585 deaths per million while the us has 678 sweeden also has the third highest death rate in europe they do have around half as many infections per capita as the us tho their approach to the pandemic has been better than the us but they arent doing as well as their peers in europe their apporach to the pandemic is also inapplicable to the us because we have 30x more people than so its much easier for the covid to spread,0.20416666666666666,0.33333333333333337
New york,2020-06-01,The administration is a COVID19 hot spot The head of the coronavirus task force undermines science based public health responses for political gain And people get sick People die This administration is a health hazard Anthropology students observe how facial expressions shift during the pandemic eye squints raised eyebrows head nods This is happening in person with masks and online with Zoom classes Interpreting the meaning relies on thickdescription of context anthrotwitter The greatest country in the world s POTUS should not be worried about testing costs during a fucking pandemic Trump is worst president ever with the possible exception of Andrew Johnson another racist one term impeached president But Trump bumbled a deadly pandemic So he wins That s positive in the negative,-0.07977022977022978,0.5553280053280054
New york,2020-06-02,BidenBelieves in science lgbtq rights women s rights equality affordable healthcare believes he s now immune to coronavirus has the best words these schools may be able to contain the coronavirus provided the community prevalence is low and the schools take abundant precautions It s about minimizing risk I m not being dramatic Sometimes people need to interact in pubic for good reasons It s a calculated risk It absolutely does not mean we should put more people at risk when we can find ways not to It s a pandemic which you seem to be forgetting I absolutely agree We should definitely look to open as soon as possible as long as it s safe But that time isn t now particularly since we re entering the second wave and flu season coming up It s a recipe for disaster We re still in a pandemic I m sorry are not not aware of what a pandemic is Or how pathogens work Or do you just not care about other people,0.16447916666666668,0.5610416666666668
New york,2020-06-03,MEANWHILE IN JOE BIDEN S LOCKDOWN UTOPIA California Democrats predicted their state would see an 89 increase in COVID 19 hospitalizations within the next month But 30 days later the rates of virus related hospitalizations have gone down instead MEANWHILE IN JOE BIDEN S LOCKDOWN UTOPIA California Democrats predicted their state would see an 89 increase in COVID 19 hospitalizations within the next month But 30 days later the rates of virus related hospitalizations have gone down instead Hey it s never too late to wake up It s the Leftist Control Freak Democrats you worship who use Virus Porn lockdowns to crush businesses crush livelihoods and remake America Not Just time Children are having their Lives stolen from them So your way of negotiating is basically for them to accept your proposal Meeting in the middle is compromising and maybe then Americans would get help How about all the Non COVID funding in your bill how is that helping Americans during this pandemic 7 months in and the annoying introvert pandemic posts have finally found me A Nordictrack pandemic menapause bad news Lol And yet despite so much being out of my control I still feel like such a failure That s what it means to be an American To have this idea of personal responsibility so drilled into your head that during a pandemic you blame YOURSELF for not being able to make the rent,-0.04656084656084655,0.369973544973545
New york,2020-06-04,Covid 19 s Impact On New Home Purchases And Designs,0.13636363636363635,0.4545454545454545
New york,2020-06-05,Fuck them and there shit opinion They barely got passed highschool and there research comes from FB shares You re a complete badass and you re sounds a phenomenal job doing everything you can during this pandemic You are essential you are needed and you are appreciated Good god we have a serious mental health pandemic in this country,0.05166666666666666,0.4266666666666665
New york,2020-06-07,0 06 mortality is not a pandemic and number is inflated as is It was admitted in April COVID deaths don t imply death FROM it Infected is a panic tactic We are faulty testing healthy people to report cases amp perpetuate hysteria Cases don t imply Illness or even symptoms to be fair studying in a pandemic can be really depressing when you know you have to study and sit down and take notes over over on the study guide but are still too distracted by the apparent apocalypse n your eyes hurt too much so you do poorly anyway It s not a pandemic is the point What is it you plan on doing Masking up for the rest of your life Yes there s a virus No it s not the death wish they re trying to convince you it is No lockdown is not warranted,0.04206349206349206,0.5341269841269841
New york,2020-06-09,Interesting insights particularly in the age of COVID 19 as over 800M of funding has gone to Ed tech companies in the past six months Just because the sector is hot doesn t mean all companies and tools in that space are worthwhile Trump also said windmills cause cancer there were revolutionary war airports and COVID 19 would miraculously disappear in April You have HUGE credibility issues,0.17916666666666667,0.5744047619047621
New york,2020-06-10,I Told the bro wear your gloves and cover your face wit mask not for Covid 19 shit you got H to bag approved remdesivir from for covid 19 Here s what you need to know Daybreak provides up to date analysis of health science news and cutting edge rapid COVID 19 testing science healthnews pharmacy medicine,-0.4,0.8500000000000001
New york,2020-06-14,Trump cannot release his Health Care plan because it s under audit just like his Tax returns COVID 19 plan etc,0.0,0.0
New york,2020-06-16,how do you have blacklivesmatter in your bio then be so bold as to claim reagan didn t believe in division how can you experiencing the current repaucussians of an egregiously mishandled lethal pandemic and claim reagan wasn t hateful fuck off jessica theres a man close to me ugh its a fucking pandemic The story of app fundraising during a pandemic and finding our lead investor thx to in today Written by A reminder that only 2 7 of VC funding goes to women We really leaned into the pandemic at app and are working with a fully remote team Berlin NYC LA Belarus we thrive on Slack GoogleHangouts Notion and HouseParty It s a vibe,-0.08095238095238097,0.5523809523809524
New york,2020-06-17,Pandemic Singing Sing your heart out Great thread Could you please share more insight on what caused CFC and EFC to amass such losses pre pandemic Pandemic Singing Pandemic Singing What Now,0.43333333333333335,0.5833333333333334
New york,2020-06-19,I agree there is no way he had Covid 19 it s just another poorly scripted episode to convince people he is a hero and Covid is nothing to worry about THE TRUTH ABOUT coronavirus As much as you would like to ignore the pandemic and wish it would not make you look bad it does That stain will be yours forever Your a bull in a china shop As much as you would like to ignore the pandemic and wish it would not make you look bad it does That stain will be yours forever,-0.28,0.4666666666666667
New york,2020-06-21,Doctors speak out on misinformation surrounding the coronavirus via,0.0,0.0
New york,2020-06-24,Because an enclave of Hasidic Jews from Kiryat Joel in upstate NY had 350 cases of Covid 19 cured 100 with hydroxychloroquine by the local doctor Because an enclave of Hasidic Jews from Kiryat Joel in upstate NY had 350 cases of Covid 19 cured 100 with hydroxychloroquine by the local doctor,0.0,0.0
New york,2020-06-25,Hyper individualism will end the American population Its insane how people just cannot stay in the house as Covid 19 is trending upward in infections Complete idiocy at display,-0.3,0.45
New york,2020-06-26,Stop Lying In short yes Coronavirus affects the brain I guess so if the next chapter starts at the end of the pandemic Just see some live music would qualify as amazing at this point,0.1840909090909091,0.425
New york,2020-06-28,in sharp contrast to the spring the rituals of hope and unity that helped people endure the first surge of the virus have given way to exhaustion and pandemic fatigue AmericanMedicalAssociation MedTwitter Caring For Caregivers provides Evidence Based Teletherapy for NYC Frontline Physicians Studies show teletherapy is as effective as in person therapy EMResidents FrontlinePhysicians EmergencyPhysicians ACEP CORDEM NYACEP All the coronavirus precautions being taken should have an impact on the spread of the Flu as well And since the Flu is far less contagious its not surprising that the precautions will considerably decrease its spread Columbia s Dr Madrid The sheer levels of trauma grief helplessness and fear for the future to which I currently bear witness are of incomprehensible magnitude with little relief in sight ColumbiaMed FeminEM emresidents ACEP CORDEM MedTwitter in sharp contrast to the spring the rituals of hope and unity that helped people endure the first surge of the virus have given way to exhaustion and pandemic fatigue AmericanMedicalAssociation MedTwitter Vicarious trauma is traumatization through hearing of trauma suffering death of patients Our empathic connection and visceral exposure allows our senses to fully participate in a traumatic encounter trauma FrontlineDoctors burnout Healthcare organisations need to plan for the inevitable consequence of this pandemic and ensure that resources are in place for their workers Screening for mental health issues and treatment including counselling should be made available StandWithLorna frontliners COVID Despite the availability of services nearly half 45 of emergency physicians are not comfortable seeking mental health treatment stigma in the workplace 73 and fear of professional reprisal 57 are the primary barriers acep EMResidents CORDEM However mental health often times goes neglected in the name of certain virtues such as altruism and heroism by which many frontline workers live In the midst of a worldwide pandemic the call to serve just cannot go unanswered EmergencyPhysicians ColumbiaEM burnout,0.0189220006184292,0.4570153061224489
New york,2020-06-29,Bingo There s still a ton to do and a good vibe The parks have been off the hook Yes it will be better when bars clubs concerts indoor stuff is back But that s curtailed everywhere if not by law as in NYC then by common sense since we re in the midst of a pandemic,0.225,0.4
New york,2020-07-01,presented a preliminary proposal for administering a COVID 19 vaccine when it becomes available In this article you will find a list of potential locations to administer the vaccine Schools are on that list presented a preliminary proposal for administering a COVID 19 vaccine when it becomes available In this article you will find a list of potential locations to administer the vaccine Schools are on that list has acknowledged the errors and is updating their protocols to ensure students are not tested without parental consent I am waiting for an official response from outlining those updated protocols and safeguards,0.2,0.7
New york,2020-07-02,Go get em Mr President we would have had thousands if covid deaths no matter who was president it s not President Trump s fault He didn t create covid 19 people are so stupid OMG Hey sleepy Joe it s covid 19 my God is your wife not see all the mistakes you are making how embarrassing for you and her and your family,-0.7999999999999999,1.0
New york,2020-07-03,With the new volume of white residents in my Bronx apartment building I can only assume the previous tenants were displaced by Covid 19 Neighborhood was already changing but this shit is really sad And to make matters worse these folks are bros who don t wear masks Over it Red States who claim it s just the flu and refuse standard safety protocols as Trump s holds rallies without masks and distancing have record Covid 19 cases I thought it was only Democrat States On some real shit trump really doesn t care about any of those people at his rallies It s clear he knows that Covid 19 is airborne He knows the risk Yet he will bring these people together anyway Me I voted against him because of I m no fool I would never attend 75M could have gone to the starving and unemployed Americans to the many evicted Americans to coronavirus relief and vaccine to USPS but instead it goes to a rich jackass so that he can finish destroying our nation Meadows says we re not going to control the pandemic as coronavirus cases hit record high No shit You haven t even tried Now Ha He was completely naive It s unfortunate and instead of realizing the truth about why the Trump organization agreed to meet weeks before the election during a pandemic in the middle of SCOTUS hearings with no relief package in sight for millions of Americans in need LastWeekTonight VoteHimOut2020 I m sick to my stomach And helpless to do anything but vote Biden It s super problematic he refuses to support M4A during a pandemic but this has to stop at the border DeportTrumps ProtectAsylumSeekers WeAreBetterThanThis one with a security clearance back to fill in for the disbanded pandemic team and gutted CDC I spent a week in Seoul working with the WHO and SK gov before returning to the tri state area We were floored walking through warehouses filled with test kits and PPE in NY Meadows says we re not going to control the pandemic as coronavirus cases hit record high No shit You haven t even tried Now Ha,-0.04538811762949694,0.5502881027018959
New york,2020-07-06,Can Herd Immunity End the Pandemic Pain News Network,0.0,0.0
New york,2020-07-08,Coronavirus stood no chance,0.0,0.0
New york,2020-07-09,Trump offered more than Reps Rather than try to agree at 1 8 1 9 or 2 u play chicken w every American family s well being during this pandemic Do not think you re some angel holier than thou U hav blood on your hands amp hate in your heart god will judge you poorly TOO I m loving this Nature is really turning it out during the pandemic I ll be signing up for this for sure,0.0,0.6236111111111111
New york,2020-07-10,ACB had COVID 19 this summer Sadly victims can be infected a 2nd time glad she s healthy so far If she had ethics in addition to a polite gracious way of saying nothing she d retract herself fr the hypocrisy of filling a FLOTUS seat when an election has begun LiveWithLove Fact Great summary of Cuomo s actions as NYS Governor Fiction Cuomo s book detailing his valiant efforts in fighting Coronavirus I agree trump should be doing more to stem the pandemic There will be no getting your job or your life back in a world where the hospital system has no capacity and thousands of people are dying a day because of it That s what most people realize not everyone has such a myopic view of how the pandemic and the economy are connected,0.24,0.575
New york,2020-07-11,Chris Christie out of hospital after battling Covid urges Trump to go further on masks via you steal from your clients when we are in the middle of a pandemic You are verminous 1917 pandemic,0.0,0.25
New york,2020-07-13,Is red code for coronavirus Does anyone else remember when the coronavirus first started being reported in MSM and then the first cases were hitting the US in late January and Americans started a campaign to boycott Corona beer and for a time were pretty successful at lowering their sales WearAMask Whenever I feel depressed about how I still haven t started reading War and Peace which I thought I d be finished with by the end of the pandemic I remind myself that there s still plenty of time and get even more depressed,0.24285714285714285,0.5309523809523811
New york,2020-07-14,With the ongoing pandemic of Covid 19 and the rise of teleconferencing technologies such as Zoom one may argue that the eventManagement industry is a thing of the past Retweet if you like Did Trump take a vaccine Consider the fast recovery the harsh side effects Did he test positive only because he was given a vaccine which led to a positive COVID test And moronic Eric let the cat out of the bag TrumpTookAVaccine DiD Trump take a vaccine Consider the fast recovery the harsh side effects Did he test positive because he was given a vaccine which then led to a positive COVID test And Eric being Eric let the cat out of the bag Trumphascovid Trumptookavaccine Did Trump take a vaccine Consider the fast recovery the harsh side effects Did he test positive because he was given a vaccine which then led to a positive COVID test And Eric being Eric let the cat out of the bag TrumpVirus TrumpHasCovid That s what I ve been thinking for weeks The fast recovery the harsh side effects I think he tested positive because he was given a vaccine which would would naturally lead to a positive COVID test And Eric being Eric let the cat out of the bag Responding quickly to changing business conditions such as the COVID 19 pandemic is more challenging with your legacy ERP as the older technologies provided limited capabilities for mobile and IoT scenarios Retweet if you like No one is immune to the coronavirus He s a liar Please ban his account for lying since 2012 and stalked Obama The landscape for coronavirus therapeutics is changing quickly Sign up to our newsletter to stay informed on new clinical trial results for COVID19 treatments and more With the ongoing pandemic of Covid 19 and the rise of teleconferencing technologies such as Zoom one may argue that the eventManagement industry is a thing of the past Retweet if you like,0.1231112973048457,0.5449797514313642
New york,2020-07-15,To the POTUS STOP TRYING TO DEPORT MY COLLEAGUES Now is not the time to make it harder for doctors to stay or come to the US and help us Open boarders means we re open for help in this pandemic Please show us that you care about your citizens,-0.03333333333333333,0.3333333333333333
New york,2020-07-16,I never realized We re saying Merry Christmas again would be at the expense of frontline workers,0.0,0.0
New york,2020-07-17,US 4 of the world s population 20 of the world s COVID 19 cases amp deaths World s worst COVID response world s worst Task Force leader US 4 of the world s population 20 of the world s COVID 19 cases amp deaths World s worst COVID response world s worst Task Force leader,-1.0,1.0
New york,2020-07-18,If there becomes four more years of Trump that means the COVID 19 problem continues until enough people nationwide are dead Of course they re not going to let them open This is wrong There is no pandemic we are being lied to while democratic leaders kill NYS Andrew Cuomo is drunk with power and a complete megalomaniac and he needs to be removed from his position immediately He is killing New York State and killing the people in this state by forcing us to stay partially closed there is no pandemic we are being gaslighted This is a complete joke We are not in a pandemic we are being lied to and gaslighted by the media and the democratic party This needs to stop now That s no surprise since the Nazis who run this state I want to keep us all shut down for no good reason There is no pandemic we are being lied to by everyone in power Open the state back up and let us live our lives I m so sick of being gaslighted by politicians and the media,-0.09669462481962482,0.493786075036075
New york,2020-07-21,COVID 19 relief,0.0,0.0
